gloss,video_id,url
change,09956,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Change-f_fl73dep8U.mp4
change,09957,https://media.asldeafined.com/vocabulary/1466729718.948.mp4
change,09949,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/change.mov
change,09960,https://media.asldeafined.com/vocabulary/1468760882.9730.mp4
change,09963,https://www.signingsavvy.com/signs/mp4/14/14623.mp4
color,69274,http://aslbricks.org/New/ASL-Videos/color.mp4
color,11772,https://www.signingsavvy.com/signs/mp4/14/14075.mp4
color,11773,https://www.signingsavvy.com/signs/mp4/5/5932.mp4
color,11767,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/color.mp4
color,11780,http://www.aslsearch.com/signs/videos/color.mp4
color,11768,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/colors.mp4
color,11769,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Color-fdBoYowmVQ8.mp4
color,11770,https://media.asldeafined.com/vocabulary/1466899941.6976.mp4
corn,69282,http://aslbricks.org/New/ASL-Videos/corn.mp4
corn,13337,http://www.aslsearch.com/signs/videos/corn.mp4
corn,13325,https://media.spreadthesign.com/video/mp4/13/69483.mp4
corn,13326,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn%202-FKgZc_MRxV4.mp4
corn,13327,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-o98GdAgQyjY.mp4
corn,13328,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Corn-QaahtFHvNxI.mp4
corn,13329,https://media.asldeafined.com/vocabulary/1466903438.4804.mp4
corn,65408,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_1-2167.mp4
corn,65409,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/CORN_2-2464.mp4
corn,13323,https://media.spreadthesign.com/video/mp4/13/184770.mp4
corn,13333,https://www.signingsavvy.com/signs/mp4/7/7286.mp4
corn,13334,https://www.signingsavvy.com/signs/mp4/8/8825.mp4
cow,69283,http://aslbricks.org/New/ASL-Videos/cow.mp4
cow,13697,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cow-6-hRTBII8CE.mp4
cow,13698,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Cow%202.mp4
cow,13699,https://media.asldeafined.com/vocabulary/1466904642.2093.mp4
cow,13702,https://www.signingsavvy.com/signs/mp4/14/14631.mp4
cow,13703,https://www.signingsavvy.com/signs/mp4/14/14633.mp4
cow,13695,https://media.spreadthesign.com/video/mp4/13/357956.mp4
cow,13710,http://www.aslsearch.com/signs/videos/cow.mp4
cow,13696,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cow.mp4
dance,14627,https://www.signingsavvy.com/signs/mp4/6/6768.mp4
dance,65434,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DANCE-1207.mp4
dance,14633,http://www.aslsearch.com/signs/videos/dance.mp4
dance,14622,https://media.spreadthesign.com/video/mp4/13/93915.mp4
dance,14623,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dance.mp4
dance,14624,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dance-LOxTQ06JyCQ.mp4
dance,14625,https://media.asldeafined.com/vocabulary/1466906258.9856.mp4
dark,69290,http://aslbricks.org/New/ASL-Videos/dark.mp4
dark,14673,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%203-5soiYfTU5hI.mp4
dark,14674,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark-AYvdy-XWNNg.mp4
dark,14675,https://media.asldeafined.com/vocabulary/1466906377.6228.mp4
dark,14676,https://media.asldeafined.com/vocabulary/1466906399.7678.mp4
dark,14680,https://www.signingsavvy.com/signs/mp4/14/14847.mp4
dark,65439,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-100.mp4
dark,65440,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DA/DARK-101.mp4
dark,14671,https://media.spreadthesign.com/video/mp4/13/51156.mp4
dark,14681,https://www.signingsavvy.com/signs/mp4/14/14870.mp4
dark,14685,http://www.aslsearch.com/signs/videos/dark.mp4
dark,14672,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dark%202-DEioenO9U9g.mp4
doctor,17015,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor.mp4
doctor,17016,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Doctor-zl9aTqYRVXQ.mp4
doctor,17017,https://media.asldeafined.com/vocabulary/1467772429.4932.mp4
doctor,17019,https://www.signingsavvy.com/signs/mp4/22/22643.mp4
doctor,17020,https://www.signingsavvy.com/signs/mp4/22/22644.mp4
doctor,65503,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-344.mp4
doctor,65504,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DO/DOCTOR-573.mp4
doctor,17013,https://media.spreadthesign.com/video/mp4/13/456750.mp4
doctor,17026,http://www.aslsearch.com/signs/videos/doctor.mp4
doctor,17014,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/doctor2.mp4
eat,69307,http://aslbricks.org/New/ASL-Videos/eat.mp4
eat,18329,https://www.signingsavvy.com/signs/mp4/14/14883.mp4
eat,65601,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EA/EAT-399.mp4
eat,18323,https://media.spreadthesign.com/video/mp4/13/74980.mp4
eat,18335,http://www.aslsearch.com/signs/videos/eat.mp4
eat,18324,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/eat.mp4
eat,18325,https://media.asldeafined.com/vocabulary/1468347821.5825.mp4
enjoy,19261,https://media.asldeafined.com/vocabulary/1468376460.8089.mp4
enjoy,19264,https://www.signingsavvy.com/signs/mp4/6/6907.mp4
enjoy,65635,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EN/ENJOY-574.mp4
enjoy,19257,https://media.spreadthesign.com/video/mp4/13/456900.mp4
enjoy,19269,http://www.aslsearch.com/signs/videos/enjoy.mp4
enjoy,19258,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/enjoy.mp4
enjoy,19259,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-J1S7e-UwSMY.mp4
enjoy,19260,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Enjoy-OqNA--JdTmA.mp4
forget,65761,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FO/FORGET-565.mp4
forget,22954,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget-5pgZiT-vz60.mp4
forget,22955,https://media.asldeafined.com/vocabulary/1468513470.6049.mp4
forget,22960,https://www.signingsavvy.com/signs/mp4/8/8938.mp4
forget,22967,http://www.aslsearch.com/signs/videos/alzheimer.mp4
forget,22952,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/forgot2.mp4
forget,22953,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Forget%202-cIPsq4HrhFc.mp4
give,69343,http://aslbricks.org/New/ASL-Videos/give.mp4
give,24660,http://www.aslsearch.com/signs/videos/give.mp4
give,24638,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something%202-ysfVqxTJKcg.mp4
give,24639,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give%20You%20Something--Ma0iHFZKv8.mp4
give,24640,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Give-5M1xfBmmXpg.mp4
give,24641,https://media.asldeafined.com/vocabulary/1468549017.6848.mp4
give,24636,https://media.spreadthesign.com/video/mp4/13/51920.mp4
give,24648,https://www.signingsavvy.com/signs/mp4/14/14622.mp4
give,24649,https://www.signingsavvy.com/signs/mp4/23/23273.mp4
give,24651,https://www.signingsavvy.com/signs/mp4/7/7424.mp4
last,66010,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LAST-168.mp4
last,32263,http://www.aslsearch.com/signs/videos/last.mp4
last,32248,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Last%2C%20Final-ZrL9QA06fZs.mp4
last,32249,https://media.asldeafined.com/vocabulary/1468671376.351.mp4
last,32250,https://media.asldeafined.com/vocabulary/1522766909.4561.mp4
last,32253,https://www.signingsavvy.com/signs/mp4/5/5971.mp4
last,32254,https://www.signingsavvy.com/signs/mp4/6/6063.mp4
last,32255,https://www.signingsavvy.com/signs/mp4/6/6164.mp4
last,32246,https://media.spreadthesign.com/video/mp4/13/91452.mp4
last,32257,https://www.signingsavvy.com/signs/mp4/9/9194.mp4
last,32260,http://www.aslsearch.com/signs/videos/last2.mp4
last,32261,http://www.aslsearch.com/signs/videos/last3.mp4
meet,35511,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-SHPBneo_ofY.mp4
meet,35512,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Meet-UvaayIDXkuw.mp4
meet,35513,https://media.asldeafined.com/vocabulary/1468714718.3075.mp4
meet,35516,https://www.signingsavvy.com/signs/mp4/0/517.mp4
meet,35517,https://www.signingsavvy.com/signs/mp4/5/5837.mp4
meet,35518,https://www.signingsavvy.com/signs/mp4/9/9003.mp4
meet,66112,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEET-1620.mp4
meet,35509,https://media.spreadthesign.com/video/mp4/13/50874.mp4
meet,35523,http://www.aslsearch.com/signs/videos/meet.mp4
pink,69430,http://aslbricks.org/New/ASL-Videos/pink.mp4
pink,42831,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink%20var.mp4
pink,42832,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Pink.mp4
pink,42833,https://media.asldeafined.com/vocabulary/1468726359.6744.mp4
pink,42836,https://www.signingsavvy.com/signs/mp4/22/22812.mp4
pink,66296,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PINK-903.mp4
pink,42829,https://media.spreadthesign.com/video/mp4/13/49192.mp4
pink,42843,http://www.aslsearch.com/signs/videos/pink.mp4
pink,42830,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pink.mp4
pizza,69431,http://aslbricks.org/New/ASL-Videos/pizza.mp4
pizza,42977,http://www.aslsearch.com/signs/videos/pizza.mp4
pizza,42958,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza-2.mp4
pizza,42959,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/pizza.mp4
pizza,42960,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza%202-Gm8PTVKHF1s.mp4
pizza,42961,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Pizza-mJVC9oI13Lo.mp4
pizza,66297,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PI/PIZZA-904.mp4
pizza,42962,https://media.asldeafined.com/vocabulary/1468726411.9058.mp4
pizza,42956,https://media.spreadthesign.com/video/mp4/13/457790.mp4
pizza,42966,https://www.signingsavvy.com/signs/mp4/14/14610.mp4
pizza,42967,https://www.signingsavvy.com/signs/mp4/6/6671.mp4
pizza,42969,https://www.signingsavvy.com/signs/mp4/6/6673.mp4
play,69433,http://aslbricks.org/New/ASL-Videos/play.mp4
play,43166,https://media.spreadthesign.com/video/mp4/13/116328.mp4
play,43170,https://media.asldeafined.com/vocabulary/1468726646.6390.mp4
play,43171,https://media.asldeafined.com/vocabulary/1468726677.3753.mp4
play,43173,https://www.signingsavvy.com/signs/mp4/14/14657.mp4
play,43174,https://www.signingsavvy.com/signs/mp4/6/6372.mp4
play,43179,http://www.aslsearch.com/signs/videos/act.mp4
play,43180,http://www.aslsearch.com/signs/videos/play.mp4
play,43167,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/play.mp4
play,43168,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play%2C%20Algeria-31fxkHUhB_k.mp4
play,43169,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Play-TvZ8pfNOX2U.mp4
school,69455,http://aslbricks.org/New/ASL-Videos/school.mp4
school,49602,https://www.signingsavvy.com/signs/mp4/6/6564.mp4
school,49595,https://media.spreadthesign.com/video/mp4/13/50778.mp4
school,49606,http://www.aslsearch.com/signs/videos/school.mp4
school,49596,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/school.mp4
school,49597,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Academic%2C%20School-ZsoedvSYMpA.mp4
school,49598,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20School.mp4
school,49599,https://media.asldeafined.com/vocabulary/1468763371.5844.mp4
school,49600,https://media.asldeafined.com/vocabulary/1522768179.9250.mp4
secretary,50037,https://media.spreadthesign.com/video/mp4/13/51753.mp4
secretary,50038,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/secretary.mp4
secretary,50039,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary%202-GLOdTEXLaEQ.mp4
secretary,50040,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Secetary-crVLvTbmEGo.mp4
secretary,50041,https://media.asldeafined.com/vocabulary/1468764756.5155.mp4
secretary,50044,https://www.signingsavvy.com/signs/mp4/6/6921.mp4
secretary,50045,https://www.signingsavvy.com/signs/mp4/8/8440.mp4
secretary,66441,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SE/SECRETARY-1010.mp4
secretary,50046,https://www.signingsavvy.com/signs/mp4/8/8857.mp4
secretary,50052,http://www.aslsearch.com/signs/videos/secretary.mp4
short,51221,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/short.mp4
short,51223,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4
short,51224,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4
short,51225,https://media.asldeafined.com/vocabulary/1466724014.5239.mp4
short,51226,https://media.asldeafined.com/vocabulary/1468766397.2205.mp4
short,51227,https://media.asldeafined.com/vocabulary/1546575090.7731.mp4
short,66469,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHORT-252.mp4
short,51220,https://media.spreadthesign.com/video/mp4/13/65914.mp4
short,51231,https://www.signingsavvy.com/signs/mp4/23/23534.mp4
short,51232,https://www.signingsavvy.com/signs/mp4/9/9191.mp4
short,51233,https://www.signingsavvy.com/signs/mp4/9/9192.mp4
short,51235,http://www.aslsearch.com/signs/videos/short2.mp4
short,51236,http://www.aslsearch.com/signs/videos/short.mp4
time,69511,http://aslbricks.org/New/ASL-Videos/time.mp4
time,58502,https://www.signingsavvy.com/signs/mp4/23/23948.mp4
time,58503,https://www.signingsavvy.com/signs/mp4/7/7100.mp4
time,66644,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TI/TIME-1233.mp4
time,58497,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/time.mp4
time,58508,http://www.aslsearch.com/signs/videos/time.mp4
time,58498,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20time-qx01CJ9Rpqw.mp4
time,58499,https://media.asldeafined.com/vocabulary/1468945476.6416.mp4
want,69524,http://aslbricks.org/New/ASL-Videos/want.mp4
want,62246,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want.mp4
want,62247,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Want%20copy.mp4
want,62248,https://media.asldeafined.com/vocabulary/1468926945.7263.mp4
want,62250,https://www.signingsavvy.com/signs/mp4/6/6971.mp4
want,62251,https://www.signingsavvy.com/signs/mp4/6/6972.mp4
want,62244,https://media.spreadthesign.com/video/mp4/13/50936.mp4
want,62259,http://www.aslsearch.com/signs/videos/want.mp4
want,62245,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/want-2.mp4
work,63806,http://www.aslsearch.com/signs/videos/work.mp4
work,63789,https://media.spreadthesign.com/video/mp4/13/244773.mp4
work,63790,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/work.mp4
work,63791,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Synagogue%2C%20Work-T8QJNv7wRCs.mp4
work,63792,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Work-hQKYeuN5tMI.mp4
work,63793,https://media.asldeafined.com/vocabulary/1468929052.2546.mp4
work,63795,https://www.signingsavvy.com/signs/mp4/14/14523.mp4
work,66804,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WO/WORK-1450.mp4
work,63788,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/work.mov
work,63799,https://www.signingsavvy.com/signs/mp4/8/8599.mp4
africa,01383,https://media.spreadthesign.com/video/mp4/13/50049.mp4
africa,01384,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/africa.mp4
africa,01385,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%202-TrChLRg2itY.mp4
africa,01386,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa%203-Jn6HQbdJE48.mp4
africa,01387,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Africa-il-R1NptEEw.mp4
africa,01388,https://media.asldeafined.com/vocabulary/1466171159.7047.mp4
africa,01391,https://www.signingsavvy.com/signs/mp4/14/14836.mp4
africa,65029,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AF/AFRICA-846.mp4
africa,01398,http://www.aslsearch.com/signs/videos/africa.mp4
basketball,69225,http://aslbricks.org/New/ASL-Videos/basketball.mp4
basketball,05230,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/basketball.mp4
basketball,05231,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Basketball%202-F0BtTtlPR7c.mp4
basketball,05232,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Basketball-oRhzgMwL96w.mp4
basketball,05233,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20basketball.mp4
basketball,05234,https://media.asldeafined.com/vocabulary/1466649529.6905.mp4
basketball,05238,https://www.signingsavvy.com/signs/mp4/23/23590.mp4
basketball,65144,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-1973.mp4
basketball,65145,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BA/BASKETBALL-2093.mp4
basketball,05229,https://media.spreadthesign.com/video/mp4/13/455487.mp4
basketball,05239,https://www.signingsavvy.com/signs/mp4/6/6341.mp4
basketball,05243,http://www.aslsearch.com/signs/videos/basketball.mp4
birthday,65192,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BI/BIRTHDAY-412.mp4
birthday,06365,https://www.signingsavvy.com/signs/mp4/8/8986.mp4
birthday,06359,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/birthday.mp4
birthday,06371,http://www.aslsearch.com/signs/videos/birthday.mp4
birthday,06360,https://media.asldeafined.com/vocabulary/1466682386.9294.mp4
birthday,06363,https://www.signingsavvy.com/signs/mp4/7/7007.mp4
brown,69252,http://aslbricks.org/New/ASL-Videos/brown.mp4
brown,07963,https://media.asldeafined.com/vocabulary/1466724587.930.mp4
brown,07966,https://www.signingsavvy.com/signs/mp4/6/6209.mp4
brown,65263,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BR/BROWN-53.mp4
brown,07960,https://media.spreadthesign.com/video/mp4/13/125573.mp4
brown,07973,http://www.aslsearch.com/signs/videos/brown.mp4
brown,07961,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/brown.mp4
brown,07962,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Brown.mp4
but,08429,https://www.signingsavvy.com/signs/mp4/23/23503.mp4
but,08431,https://www.signingsavvy.com/signs/mp4/6/6551.mp4
but,65278,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/BU/BUT-61.mp4
but,08424,https://media.spreadthesign.com/video/mp4/13/125640.mp4
but,08437,http://www.aslsearch.com/signs/videos/but.mp4
but,08425,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Different-JM7Z5mfnrSk.mp4
but,08426,https://media.asldeafined.com/vocabulary/1466725437.8006.mp4
cheat,10147,https://media.spreadthesign.com/video/mp4/13/125942.mp4
cheat,10166,http://www.aslsearch.com/signs/videos/cheat.mp4
cheat,10148,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%202-KsLHDSh6t7M.mp4
cheat,10149,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%203-Sldnni0vyBw.mp4
cheat,65341,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_1-1058.mp4
cheat,10151,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cheat%20copy-Ct97K7sCACc.mp4
cheat,65342,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHEAT_2-2514.mp4
cheat,10157,https://www.signingsavvy.com/signs/mp4/14/14045.mp4
cheat,10158,https://www.signingsavvy.com/signs/mp4/14/14046.mp4
cheat,10159,https://www.signingsavvy.com/signs/mp4/14/14047.mp4
city,69269,http://aslbricks.org/New/ASL-Videos/city.mp4
city,10895,https://media.asldeafined.com/vocabulary/1466898554.85.mp4
city,10898,https://www.signingsavvy.com/signs/mp4/6/6001.mp4
city,65362,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-551.mp4
city,65363,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CI/CITY-689.mp4
city,10892,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/city.mov
city,10904,http://www.aslsearch.com/signs/videos/city.mp4
city,10893,https://media.spreadthesign.com/video/mp4/13/399304.mp4
city,10894,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Community%2C%20City-ullwVrgZsPE.mp4
cook,13158,https://media.asldeafined.com/vocabulary/1466903034.6121.mp4
cook,13160,https://www.signingsavvy.com/signs/mp4/14/14239.mp4
cook,13161,https://www.signingsavvy.com/signs/mp4/5/5801.mp4
cook,13167,http://www.aslsearch.com/signs/videos/cook2.mp4
cook,13168,http://www.aslsearch.com/signs/videos/cook.mp4
cook,13155,https://media.spreadthesign.com/video/mp4/13/74942.mp4
cook,13156,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cook.mp4
cook,13157,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cook-OnJxNwHhkIs.mp4
decide,15034,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Decide%2C%20Definitely-a6H-G5Vhz6w.mp4
decide,15035,https://media.asldeafined.com/vocabulary/1466909021.4675.mp4
decide,15037,https://www.signingsavvy.com/signs/mp4/23/23917.mp4
decide,15038,https://www.signingsavvy.com/signs/mp4/9/9203.mp4
decide,65449,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-1226.mp4
decide,65450,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DECIDE-2280.mp4
decide,15043,http://www.aslsearch.com/signs/videos/decide.mp4
decide,15032,https://media.spreadthesign.com/video/mp4/13/399467.mp4
decide,15033,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/decide.mp4
full,65792,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FU/FULL-139.mp4
full,23782,http://www.aslsearch.com/signs/videos/full.mp4
full,23771,https://media.asldeafined.com/vocabulary/1468514615.3604.mp4
full,23774,https://www.signingsavvy.com/signs/mp4/23/23323.mp4
full,23775,https://www.signingsavvy.com/signs/mp4/23/23324.mp4
full,23766,https://media.spreadthesign.com/video/mp4/13/486573.mp4
full,23776,https://www.signingsavvy.com/signs/mp4/7/7838.mp4
full,23767,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/full.mp4
full,23768,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-0j0Nsjb8e-s.mp4
full,23769,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Full-K3DhCup57Cs.mp4
how,69370,http://aslbricks.org/New/ASL-Videos/how.mp4
how,28205,https://media.asldeafined.com/vocabulary/1468638815.8605.mp4
how,28210,https://www.signingsavvy.com/signs/mp4/5/5874.mp4
how,28201,https://media.spreadthesign.com/video/mp4/13/456602.mp4
how,28211,https://www.signingsavvy.com/signs/mp4/5/5875.mp4
how,28214,http://www.aslsearch.com/signs/videos/how.mp4
how,28202,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how2.mp4
how,28203,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/how.mp4
how,28204,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20How-4-FrL86gJFo.mp4
jacket,30849,http://www.aslsearch.com/signs/videos/jacket.mp4
jacket,30831,https://media.spreadthesign.com/video/mp4/13/458051.mp4
jacket,30832,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/jacket.mp4
jacket,30833,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Coat%2C%20Jacket%2C%20Put%20Jacket%20Or%20Coat%20On-GiSk_5R3-1I.mp4
jacket,30834,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Jacket%2C%20Coat-S0s-qh1GpmE.mp4
jacket,30835,https://media.asldeafined.com/vocabulary/1468668730.7199.mp4
jacket,30840,https://www.signingsavvy.com/signs/mp4/22/22145.mp4
letter,66038,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LETTER-642.mp4
letter,32948,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stamp-8KA4BvqtdOg.mp4
letter,32949,https://media.asldeafined.com/vocabulary/1468711203.8119.mp4
letter,32950,https://media.asldeafined.com/vocabulary/1553868352.971.mp4
letter,32953,https://www.signingsavvy.com/signs/mp4/6/6847.mp4
letter,32954,https://www.signingsavvy.com/signs/mp4/6/6848.mp4
letter,32945,https://media.spreadthesign.com/video/mp4/13/457528.mp4
letter,32955,https://www.signingsavvy.com/signs/mp4/6/6850.mp4
letter,32959,http://www.aslsearch.com/signs/videos/letter.mp4
letter,32946,https://media.spreadthesign.com/video/mp4/13/457529.mp4
letter,32947,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Letter%20copy-aho9YprKA0M.mp4
medicine,66111,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ME/MEDICINE-1621.mp4
medicine,35454,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Medicine.mp4
medicine,35455,https://media.asldeafined.com/vocabulary/1468714638.9395.mp4
medicine,35456,https://media.asldeafined.com/vocabulary/1546574540.142.mp4
